id,question,text
1569653793,George Washington sinh ngày mấy,"Là con đầu lòng của Augustine Washington ( 1694 – 1743 ) và người vợ thứ hai , Mary Ball Washington ( 1708 – 1789 ) , George Washington sinh ra trong trang trại Pope ' s Creek gần nơi ngày nay là Colonial Beach trong Quận Westmoreland , Virginia . Theo lịch Julius ( có hiệu lực vào lúc đó ) , Washington sinh ngày 11 tháng 1 năm 1731 ; theo lịch Gregory , sử dụng tại Anh và các thuộc địa thì ông sinh ngày 22 tháng 2 năm 1732 ."
1569653769,Thời đại Hồng Bàng còn có tên gọi khác là gì,Hồng Bàng Thị hay Thời đại Hồng Bàng là một giai đoạn lịch sử thuộc thời đại thượng cổ của lịch sử Việt Nam .
1569653758,Nhà ga hành khách T2 do ai thiết kế,"Nhà ga hành khách T2 do Nhật Bản thiết kế và thi công , với nguồn vốn xây dựng từ nguồn vốn ODA Nhật Bản , được khánh thành vào đầu năm 2015 . Sân bay có 2 tháp chỉ huy , trong đó có 1 tháp cao 90 mét ."
1569653694,Nguyễn Nhật Ánh sinh ra ở đâu,"Nguyễn Nhật Ánh là nhà văn Việt Nam chuyên viết cho tuổi mới lớn . Ông sinh ngày 7 tháng 5 năm 1955 tại làng Đo Đo , xã Bình Quế , huyện Thăng Bình , tỉnh Quảng Nam ."
1569653686,Hội thánh đức chúa trời Mẹ bắt nguồn từ đâu,"Hội Thánh của Đức Chúa Trời Hiệp hội Truyền giáo Tin Lành Thế giới , còn gọi là Hội Thánh Đức Chúa Trời Mẹ , là một phong trào tôn giáo mới bắt nguồn từ Hàn Quốc và hiện nay đã có mặt tại 175 quốc gia . Hội Thánh do Kim Joo-cheol và Jang Gil-ja thành lập năm 1985 , tiếp quản từ Hội Thánh do Ahn Sahng-hong sáng lập năm 1964 ."
1569653670,Những bộ phim xuất sắc nhất mọi thời đại của Chaplin,"Chaplin bị phản ứng tiêu cực về phim này làm tổn thương sâu sắc , và bộ phim này rốt cuộc là bộ phim cuối cùng của ông ."
1569653528,Báo điện tử đầu tiên ở Việt Nam là gì,"Đến ngày 19.5.1999 , báo "" Lao động online "" ra đời , là tờ báo điện tử đầu tiên ở Việt Nam ."
1569653515,Chu Du là ai,"Chu Du là một nhân vật nổi tiếng trong tiểu thuyết Tam Quốc diễn nghĩa của La Quán Trung , xuất hiện từ hồi 15 đến hồi 56 ."
1569653498,Các thể chế của thành phố được xác định như thế nào,"Thể chế thành phố được xác định theo quyết định của Chính phủ dựa trên một số tiêu chí nhất định như kích thước , dân số , tình trạng cơ sở hạ tầng hay mức độ quan trọng mà xếp loại đô thị loại mấy ."
1569653251,Ngưu Lang Chức Nữ còn có tên gọi khác là gì,"Ngưu Lang Chức Nữ (chữ Hán: 牛郎織女; tiếng Anh: The Weaver Girl and the Cowherd), còn có tên gọi khác theo ngôn ngữ Việt Nam là Ông Ngâu Bà Ngâu, là một câu chuyện cổ tích rất nổi tiếng có xuất xứ từ Trung Quốc["
1569648214,Chu Du còn có tên gọi nào khác,"Chu Du ( chữ Hán : 周瑜 ; 175 - 210 ) , tên tự Công Cẩn , đương thời gọi Chu Lang , là danh tướng và khai quốc công thần của nước Đông Ngô thời Tam Quốc trong lịch sử Trung Quốc ."
1569648187,Lương Xuân Trường sinh ngày tháng năm nào,"Lương Xuân Trường ( sinh ngày 28 tháng 4 năm 1995 tại Tuyên Quang ) , là một cầu thủ bóng đá Việt Nam đang thi đấu cho Hoàng Anh Gia Lai và đội tuyển Việt Nam ở vị trí tiền vệ ."
1569648087,Quy Nhơn trở thành tỉnh lị của Bình Định từ năm nào,"Ngày 30 tháng 4 năm 1989 , tỉnh Bình Định được tái lập , thành phố Quy Nhơn trở lại là tỉnh lị tỉnh Bình Định ."
1569648073,Thời đại Chiến Quốc diễn ra trong khoảng thời gian nào,"Thời đại Chiến Quốc kéo dài từ khoảng thế kỷ 5 TCN tới khi Trung Quốc thống nhất dưới thời Tần năm 221 TCN . Thông thường nó được coi là giai đoạn thứ hai của nhà Đông Chu , tiếp sau giai đoạn Xuân Thu , dù chính nhà Chu đã kết thúc vào năm 256 TCN , 34 năm trước khi kết thúc giai đoạn Chiến Quốc ."
1569648045,The Beatles giành bao nhiêu giải Grammy,"The Beatles từng giành tới 10 giải Grammy , 1 giải Oscar cho nhạc phim hay nhất và 15 giải Ivor Novello . Có tên trong danh sách "" "" của tạp chí "" Time "" , họ cũng được nhắc tới là nghệ sĩ có số đĩa bán chạy nhất lịch sử với hơn 600 triệu đĩa đã bán trên toàn thế giới ."
1569648006,Vai diễn nào là bệ phóng đưa Ji Chang Wook lên đỉnh cao sự nghiệp,"Thế nhưng , vai diễn hoàng đế Ta Hwan trong "" Hoàng hậu Ki "" mới chính là bệ phóng đưa Ji Chang Wook lên đỉnh cao sự nghiệp và trở thành ngôi sao hạng A của Hàn Quốc với nhiều giải thưởng lớn cùng lời đánh giá cao từ giới chuyên môn ."
1569647990,Ký hiệu hoá học thuỷ ngân là gì,"Thuỷ ngân là một nguyên tố hoá học trong bảng tuần hoàn có ký hiệu Hg ( từ tiếng Hy Lạp hydrargyrum , tức là "" thuỷ ngân "" ( hay "" nước "" "" bạc "" ) ) và số nguyên tử 80 . Là một kim loại nặng có ánh bạc , thuỷ ngân là một nguyên tố kim loại được biết có dạng lỏng ở nhiệt độ thường ."
1569647971,Tỉnh Đắk Nông được thành lập vào ngày tháng năm nào,"Đắk Nông hay Đắc Nông là một tỉnh ở Tây Nguyên Việt Nam . Tỉnh Đắk Nông được thành lập vào ngày 1 tháng 1 năm 2004 , theo Nghị quyết số 23/2003/QH11 ban hành ngày 26 tháng 11 năm 2003 của Quốc hội trên cơ sở chia tách tỉnh Đắk Lắk thành 2 tỉnh Đắk Lắk và Đắk Nông ."
1569647957,Trịnh Sảng còn được biết đến với biệt danh gì,"Cô còn được khán giả biết đến với biệt danh "" Nữ hoàng thanh xuân "" . Ngoài ra cô cũng là Tứ Tiểu Hoa Đán 9x 2016 cùng Dương Tử , Quan Hiểu Đồng , Châu Đông Vũ"
1569647948,Phim yêu em từ cái nhìn đầu tiên được khởi chiều vào ngày nào,"Phim với độ dài 30 tập và được trình chiếu lần đầu vào ngày 22/8/2016 . Tại Việt Nam , bộ phim được trình chiếu trên kênh HTV3 lúc 21h thứ hai đến thứ sáu từ ngày 19/3/2018 ."
1569647924,Phần mềm máy tính là gì,"Phần mềm máy tính, hay đơn giản là phần mềm, cũng được người Việt hải ngoại gọi là nhu liệu là tập hợp dữ liệu hoặc hướng dẫn máy tính cho máy tính biết cách làm việc. Điều này trái ngược với phần cứng vật lý, từ đó hệ thống được xây dựng và thực sự thực hiện công việc."
1569647838,Rối loạn ám ảnh cưỡng chế là gì,"Rối loạn ám ảnh cưỡng chế ( tiếng Anh : "" Obsessive-Compulsive Disorder "" - OCD ) là một rối loạn tâm lý có tính chất mãn tính , dấu hiệu phổ biến của bệnh đó là ý nghĩ ám ảnh , lo lắng không có lý do chính đáng và phải thực hiện các hành vi có tính chất ép buộc để giảm bớt căng thẳng , đây là một dạng trong nhóm bệnh liên quan trực tiếp đến Stress ."
1569646750,Trận thành cổ Quảng Trị kéo dài bao nhiêu ngày,"Trận chiến kéo dài trong suốt 81 ngày đêm , sau khi liên tiếp tung vào các đơn vị bộ binh cũng như sử dụng hoả lực bom đạn cực kỳ lớn , Hoa Kỳ và Việt Nam Cộng hoà đã thành công trong việc tái chiếm lại Thành cổ nhưng vẫn không thể giành lại nửa Bắc của tỉnh Quảng Trị ."
1569644925,Bánh phở được làm từ gì,""" Bánh phở "" theo truyền thống được làm từ bột gạo , tráng thành tấm mỏng rồi cắt thành sợi . Phở luôn được thưởng thức khi còn nóng hổi . Để có được những bát phở ngon tuỳ thuộc rất nhiều vào kinh nghiệm và bí quyết truyền thống của người chế biến , trong đó quan trọng đặc biệt là nồi nước dùng ."
1569644906,Đế quốc Nhật Bản còn có tên gọi khác là gì,Đế quốc Nhật Bản hay Đại Nhật Bản Đế quốc là một quốc gia dân tộc trong lịch sử Nhật Bản tồn tại từ cuộc cách mạng Minh Trị năm 1868 cho đến khi Hiến pháp Nhật Bản được ban hành vào năm 1947
1569644890,Cà phê hiện nay trồng tại bao nhiêu quốc gia,"Giống cây này được xuất khẩu từ châu Phi tới các nước trên thế giới và hiện nay đã được trồng tại tổng cộng hơn 70 quốc gia , chủ yếu là các khu vực nằm gần đường xích đạo thuộc châu Mỹ , Đông Nam Á , Ấn Độ và châu Phi ."
1569644386,Sân bay Nội Bài là trung tâm hoạt động chính của những hãng hàng không nào,"Sân bay Nội Bài là trung tâm hoạt động chính cho Vietnam Airlines , VietJet Air , Pacific Airlines , và trước kia có Indochina Airlines , Air Mekong ."
1569591930,Bảy nước lớn thời Chiến Quốc là gì,"Bảy nước lớn thời Chiến Quốc , gồm có Tề , Sở , Yên , Hàn , Triệu , Nguỵ và Tần . Một dấu hiệu khác của sự tăng cường quyền lực là sự thay đổi danh hiệu : trước kia các lãnh chúa vẫn xếp mình vào bậc công hay hầu , chư hầu của vua nhà Chu ; nhưng trong giai đoạn này họ đã lần lượt tự xưng vương , có nghĩa là họ ngang hàng với vua nhà Chu ."
1569591917,Công ty JYP do ai thành lập,"J.Y.P Entertainment (tiếng Hàn: J.Y.P 엔터테인먼트) là một công ty giải trí và hãng thu âm đa quốc gia của Hàn Quốc có trụ sở chính tại Hàn Quốc.[2] Đây là một trong những công ty giải trí lớn nhất ở Hàn Quốc. Nó được thành lập bởi J.Y. Park vào năm 1997. Công ty hoạt động như một hãng thu âm, công ty tài năng, công ty sản xuất âm nhạc, công ty quản lý sự kiện, công ty tổ chức các buổi hòa nhạc, và nhà xuất bản âm nhạc.[3][4] Ngoài ra, công ty điều hành nhiều công ty con và bộ phận khác nhau trên toàn thế giới."
1569591870,Euro là gì,"Euro ( € ; mã ISO : EUR , còn gọi là Âu kim hay Đồng tiền chung châu Âu ) là đơn vị tiền tệ của Liên minh Tiền tệ châu Âu , là tiền tệ chính thức trong 18 quốc gia thành viên của Liên minh châu Âu ( Áo , Bỉ , Bồ Đào Nha , Đức , Hà Lan , Hy Lạp , Ireland , Luxembourg , Pháp , Phần Lan , Tây Ban Nha , Ý , Slovenia , Malta , Cộng hoà Síp , Estonia , Latvia , Litva ) và trong 6 nước và lãnh thổ không thuộc Liên minh châu Âu ."
1569591843,Thế danh của hoà thượng Thích Quảng Đức là gì,"Hoà thượng Thích Quảng Đức , thế danh Lâm Văn Tức , ( 1897 — 11 tháng 6 năm 1963 ) là một hoà thượng phái Đại thừa , người đã tẩm xăng tự thiêu tại ngã tư đường Lê Văn Duyệt và Phan Đình Phùng , Sài Gòn ( nay là ngã tư đường Cách Mạng Tháng Tám và Nguyễn Đình Chiểu , Quận 3 , TP Hồ Chí Minh ) vào ngày 11 tháng 6 năm Quý Mão 1963 nhằm phản đối sự đàn áp Phật giáo của chính quyền Việt Nam Cộng Hoà Ngô Đình Diệm ."
1569591691,Bức tường Berlin sụp đổ năm nào,"Tiếp theo sự sụp đổ của Bức tường Berlin ngày 9 tháng 11 năm 1989, Đảng Xã hội chủ nghĩa thống nhất Đức mất đi đa số trong Quốc hội tại cuộc bầu cử ngày 18 tháng 3 năm 1990."
1569591311,Biên Hoà thuộc khu vực nào,"Biên Hoà là thành phố công nghiệp và là tỉnh lỵ của tỉnh Đồng Nai , thuộc vùng Đông Nam Bộ , Việt Nam ."
1569591192,Dân tộc chiếm đa số ở Thái Lan là gì,"Tiếng Thái ( ภาษาไทย , chuyển tự : "" phasa thai "" , đọc là "" Pha-xả Thai "" ) là ngôn ngữ chính thức của Thái Lan và là tiếng mẹ đẻ của người Thái , dân tộc chiếm đa số ở Thái Lan ."
1569590998,Karl Heinrich Marx là ai,"Karl Heinrich Marx ( , thường được phiên âm là Các Mác trong các tài liệu tiếng Việt hoặc Hán Việt là Mã Khắc Tư ; sinh 5 tháng 5 năm 1818 tại Trier , Vương quốc Phổ – mất 14 tháng 3 năm 1883 tại Luân Đôn , Vương quốc Anh ) là nhà triết học người Đức gốc Do thái , và cũng là nhà kinh tế , nhà sử học , nhà lãnh đạo cách mạng của Hiệp hội Người lao động Quốc tế ."
1569590986,Lỗ đen là gì,Lỗ đen ( hố đen hoặc hốc đen ) là một vùng không - thời gian có một trường hấp dẫn mạnh đến nỗi không có vật chất nói chung chiếm khối lượng và không gian nhất định hoặc bức xạ và ánh sáng nào có thể thoát ra ngoài .
1569590975,Đĩa đơn đầu tay Love Me Do của The Beatles ra mắt vào năm nào,"Họ sớm có được sự chú ý ở Anh ngay với đĩa đơn đầu tay "" Love Me Do "" vào cuối năm 1962 . Ban nhạc được gán với tên gọi "" Fab Four "" trong quãng thời gian Beatlemania ngày một gia tăng tại Anh vào năm 1963 , và tới năm 1964 họ trở thành ngôi sao nổi tiếng toàn thế giới , đưa British Invasion tới thị trường âm nhạc Mỹ ."
1569590937,Quang Minh là ai,"Tên thật là Võ Quang Minh , sinh ngày 20/11/1959 tại Gò Công , Việt Nam . Là kép của đoàn Kim Cương , Bông Hồng những năm cuối thập niên 1980 ."
1569590926,Phong trào Phục Hưng là gì,"Phục Hưng ( tiếng Pháp : "" Renaissance "" , , , từ "" ri - "" "" lần nữa "" và "" nascere "" "" được sinh ra "" ) là một phong trào văn hoá thường được xem là bao gồm giai đoạn từ thế kỷ XV đến thế kỷ XVII , khởi đầu tại Firenze ( Ý ) vào Hậu kỳ Trung Đại , sau đó lan rộng ra phần còn lại của châu Âu trên những quy mô và mức độ khác nhau ."
1569590913,Momoland là nhóm nhạc của nước nào,"MOMOLAND  ( Hangul :  모모랜드 ) là nhóm nhạc nữ Hàn Quốc gồm 9 thành viên bao gồm : Hyebin , Yeonwoo , Jane , Taeha , Nayun , Daisy , JooE , Ahin , Nancy được thành lập vào tháng 11 năm 2016 bởi Double Kick Company ( hiện nay là MLD Entertainment ) thông qua chương trình truyền hình thực tế "" Finding Momoland "" được phát sóng trên kênh truyền hình Mnet ."
1569590874,Lý Liên Kiệt ra mắt công chúng môn võ Công Thủ Đạo vào năm nào,"Lý Liên Kiệt ( sinh ngày 26 tháng 4 năm 1963 ) là một nam diễn viên võ thuật nổi tiếng người Trung Quốc . Ngoài vai trò diễn viên , Lý Liên Kiệt còn được biết tới là nhà sản xuất , nhà hoạt động từ thiện . Vào năm 2017 , Lý Liên Kiệt đã giới thiệu tới công chúng môn võ Công Thủ Đạo với tư cách là người sáng lập dựa trên nền tảng của Thái cực quyền ."
